10.0,100.0,300.0
10.115794542598982,98.85530946569392,296.56592839708173
10.232929922807541,97.72372209558107,293.1711662867432
10.351421666793437,96.60508789898135,289.81526369694404
10.471285480508996,95.49925860214358,286.49777580643075
10.592537251772887,94.40608762859236,283.2182628857771
10.715193052376065,93.32543007969909,279.97629023909724
10.839269140212034,92.25714271547633,276.771428146429
10.964781961431852,91.20108393559096,273.60325180677285
11.091748152624008,90.1571137605957,270.4713412817871
11.220184543019636,89.12509381337453,267.3752814401236
11.350108156723149,88.10488730080142,264.3146619024043
11.481536214968829,87.09635899560806,261.28907698682417
11.614486138403427,86.09937521846007,258.2981256553802
11.748975549395297,85.11380382023764,255.3414114607129
11.885022274370183,84.13951416451953,252.41854249355856
12.02264434617413,83.17637711026708,249.52913133080125
12.161860006463678,82.22426499470713,246.67279498412137
12.302687708123818,81.2830516164099,243.8491548492297
12.44514611771385,80.35261221856173,241.0578366556852
12.589254117941675,79.43282347242814,238.29847041728442
12.735030810166617,78.52356346100719,235.57069038302154
12.882495516931343,77.62471166286916,232.87413498860747
13.031667784522993,76.7361489361819,230.20844680854572
13.182567385564074,75.85775750291836,227.57327250875508
13.33521432163324,74.98942093324558,224.96826279973675
13.489628825916533,74.13102413009177,222.39307239027534
13.645831365889245,73.28245331389041,219.84735994167124
13.803842646028853,72.44359600749898,217.33078802249696
13.963683610559377,71.6143410212902,214.8430230638706
14.12537544622754,70.79457843841381,212.38373531524144
14.288939585111029,69.98419960022734,209.95259880068204
14.454397707459272,69.18309709189367,207.54929127568101
14.621771744567184,68.39116472814293,205.17349418442876
14.791083881682072,67.60829753919819,202.82489261759457
14.962356560944336,66.83439175686145,200.50317527058434
15.13561248436208,66.06934480075961,198.20803440227883
15.310874616820303,65.31305526474723,195.93916579424172
15.488166189124811,64.56542290346556,193.69626871039668
15.667510701081493,63.82634861905486,191.47904585716458
15.848931924611133,63.095734448019336,189.287203344058
16.032453906900418,62.373483548241914,187.12045064472574
16.218100973589298,61.65950018614822,184.97850055844467
16.405897731995395,60.953689724016904,182.86106917205072
16.595869074375607,60.25595860743577,180.7678758223073
16.788040181225607,59.56621435290103,178.69864305870308
16.982436524617444,58.88436553555889,176.65309660667668
17.179083871575884,58.21032177708713,174.6309653312614
17.378008287493753,57.5439937337157,172.6319812011471
17.579236139586932,56.885293084384124,170.65587925315236
17.78279410038923,56.23413251903491,168.70239755710472
17.988709151287875,55.59042572704037,166.7712771811211
18.197008586099834,54.954087385762456,164.86226215728738
18.407720014689563,54.32503314924331,162.97509944772992
18.620871366628677,53.703179637025265,161.1095389110758
18.836490894898002,53.08844442309884,159.26533326929652
19.054607179632473,52.48074602497726,157.44223807493177
19.275249131909366,51.8800038928961,155.6400116786883
19.498445997580454,51.28613839913648,153.85841519740944
19.724227361148536,50.69907082747044,152.09721248241132
19.952623149688797,50.11872336272722,150.35617008818167
20.183663636815606,49.54501908047903,148.6350572414371
20.417379446695296,48.97788193684461,146.93364581053385
20.65380155810529,48.41723675840994,145.2517102752298
20.892961308540396,47.86300923226383,143.58902769679148
21.134890398366466,47.315125896148054,141.94537768844415
21.379620895022324,46.77351412871981,140.32054238615945
21.6271852372702,46.238102139926035,138.7143064197781
21.87761623949553,45.708818961487495,137.12645688446247
22.130947096056374,45.18559443749224,135.55678331247674
22.3872113856834,44.6683592150963,134.0050776452889
22.646443075930595,44.157044735331255,132.47113420599376
22.908676527677724,43.65158322401661,130.95474967204984
23.173946499684785,43.151907682776525,129.45572304832956
23.442288153199225,42.65795188015926,127.97385564047778
23.71373705661655,42.169650342858226,126.50895102857467
23.9883291901949,41.686938347033546,125.06081504110064
24.266100950824157,41.209751909733015,123.62925572919904
24.547089156850312,40.73802778041126,122.21408334123377
24.831331052955704,40.271703432545905,120.81511029763772
25.118864315095795,39.810717055349734,119.43215116604921
